property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,Area Type,Area Size
House,38000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,6,Kanal,1.0
House,24000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,Marla,12.0
House,12000000,Bahria Town,Lahore,Punjab,31.375514000000003,74.172735,3,For Sale,3,Marla,5.0
House,13500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,4,For Sale,3,Marla,5.0
House,22500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,6,For Sale,5,Marla,10.0
House,17500000,Bahria Town,Lahore,Punjab,31.385627000000003,74.19681700000001,5,For Sale,5,Marla,10.0
House,16000000,Bahria Town,Lahore,Punjab,31.385627000000003,74.19681700000001,5,For Sale,5,Marla,10.0
House,23500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,6,For Sale,5,Marla,11.0
House,15000000,Bahria Town,Lahore,Punjab,31.374414,74.177749,5,For Sale,4,Marla,7.0
House,16500000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,Marla,10.0
House,20000000,Bahria Town,Lahore,Punjab,31.374414,74.177749,5,For Sale,5,Marla,10.0
House,20500000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,Marla,10.0
House,11500000,Bahria Town,Lahore,Punjab,31.385627000000003,74.19681700000001,4,For Sale,3,Marla,5.0
House,22000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,Marla,10.0
House,22000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,Marla,11.0
House,45000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,6,Kanal,1.0
House,14000000,Bahria Town,Lahore,Punjab,31.385627000000003,74.19681700000001,5,For Sale,4,Marla,8.0
House,25000000,Bahria Town,Lahore,Punjab,31.379287,74.181308,6,For Sale,5,Marla,10.0
House,22500000,Bahria Town,Lahore,Punjab,31.379287,74.181308,6,For Sale,5,Marla,10.0
House,20000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,10.0
House,33500000,Bahria Town,Lahore,Punjab,31.374195,74.191482,7,For Sale,6,Kanal,1.0
House,52500000,Bahria Town,Lahore,Punjab,31.385627000000003,74.19681700000001,6,For Sale,6,Kanal,1.0
House,17500000,Bahria Town,Lahore,Punjab,31.374414,74.177749,5,For Sale,5,Marla,10.0
House,24500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,11.0
House,25500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,11.0
House,22500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,10.0
House,17500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,8.0
House,23500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,0,For Sale,0,Marla,10.0
House,13500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,0,For Sale,0,Marla,5.0
House,18500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,10.0
House,47500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,0,For Sale,0,Kanal,1.0
House,21000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,10.0
House,20000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,For Sale,5,Marla,11.0
House,14700000,Bahria Town,Lahore,Punjab,31.374964,74.199843,7,For Sale,5,Marla,10.0
House,13000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,4,For Sale,3,Marla,5.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488368,73.09423000000001,0,For Sale,5,Marla,7.0
House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495740999999995,73.074703,5,For Sale,5,Marla,18.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,0,For Sale,0,Marla,7.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,0,For Sale,5,Marla,7.0
Flat,3000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.491403000000005,73.097297,0,For Sale,2,Marla,3.8
Flat,3000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.491403000000005,73.097297,0,For Sale,2,Marla,3.8
House,5200000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,3,For Sale,2,Marla,5.0
House,5200000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,3,For Sale,2,Marla,5.0
Flat,717000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.501046,73.081076,1,For Sale,1,Marla,2.2
House,20000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,Marla,10.0
House,59000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,6,For Sale,6,Marla,16.0
House,32500000,Gulistan-e-Jauhar,Karachi,Sindh,24.907822,67.129209,5,For Sale,5,Marla,8.0
House,45000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,3,For Sale,6,Marla,16.0
House,35000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,3,For Sale,6,Marla,12.0
House,55000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,4,For Sale,8,Marla,16.0
House,42500000,Gulistan-e-Jauhar,Karachi,Sindh,24.927151,67.119327,3,For Sale,6,Marla,12.0
House,50000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,3,For Sale,6,Marla,16.0
House,42500000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,2,For Sale,4,Kanal,1.0
House,28000000,Bahria Town,Islamabad,Islamabad Capital,33.675619,73.214972,0,For Sale,0,Marla,11.5
Flat,16000000,I-8,Islamabad,Islamabad Capital,33.667211,73.075476,0,For Sale,2,Marla,4.9
Flat,8200000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,2,For Sale,2,Marla,5.8
House,18000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,1,For Rent,1,Marla,2.9
House,25000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Rent,2,Marla,4.4
House,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Rent,5,Marla,10.0
House,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,4,For Rent,4,Marla,7.0
House,140000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,8,For Rent,7,Kanal,1.0
House,10500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,4,For Sale,3,Marla,5.0
House,12200000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,4,For Sale,3,Marla,5.0
House,10500000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,4,For Sale,3,Marla,5.0
House,13000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,4,For Sale,4,Marla,8.0
House,11800000,Johar Town,Lahore,Punjab,31.474389,74.269123,5,For Sale,4,Marla,5.0
House,37500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,7,For Sale,7,Kanal,1.0
Flat,3480000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,1,Marla,2.4
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,2,Marla,3.3
Flat,3746000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,1,Marla,2.4
Flat,3731000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,1,Marla,2.4
Flat,3480000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,1,Marla,2.4
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,2,Marla,3.3
Flat,3746000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,1,Marla,2.4
Flat,3731000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,1,Marla,2.4
House,6400000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,3,For Sale,2,Marla,6.0
House,9000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,3,For Sale,3,Marla,10.0
Flat,4000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.516996,73.107919,2,For Sale,2,Marla,2.8
House,5600000,Adiala Road,Rawalpindi,Punjab,33.51963,73.048,0,For Sale,4,Marla,5.0
House,4700000,Adiala Road,Rawalpindi,Punjab,33.51963,73.048,0,For Sale,2,Marla,5.0
House,4900000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,0,For Sale,2,Marla,5.0
House,6500000,Adiala Road,Rawalpindi,Punjab,33.51963,73.048,0,For Sale,4,Marla,4.2
House,2500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,0,For Sale,2,Marla,2.5
House,3500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,0,For Sale,2,Marla,3.2
Flat,1979000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.501046,73.081076,3,For Sale,3,Marla,6.3
House,7500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,7.0
House,26000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,5,Marla,10.0
House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,0,For Sale,5,Marla,10.0
House,230000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,9,For Rent,8,Kanal,1.0
House,32500000,Gulistan-e-Jauhar,Karachi,Sindh,24.929719,67.130363,3,For Sale,6,Marla,9.6
Flat,12500000,Gulistan-e-Jauhar,Karachi,Sindh,24.927151,67.119327,3,For Sale,3,Marla,6.7
Flat,6500000,Gulistan-e-Jauhar,Karachi,Sindh,24.927151,67.119327,2,For Sale,2,Marla,4.7
House,80000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,8,For Sale,8,Kanal,1.0
House,100000000,E-11,Islamabad,Islamabad Capital,33.704599,72.978702,8,For Sale,8,Kanal,1.0
House,40000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,3,For Rent,3,Marla,12.0
House,65000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,3,For Rent,3,Marla,12.0
House,55000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,3,For Rent,3,Marla,12.0
House,25000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,2,For Rent,2,Marla,5.0
House,5200000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,5.0
House,9800000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,5,For Sale,4,Marla,7.0
House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.547546999999994,73.11882,6,For Sale,6,Kanal,1.1
House,6000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,5,For Sale,4,Marla,5.0
House,3500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,3,For Sale,2,Marla,5.0
House,4000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,5.0
House,4000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,5.0
House,12000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0,For Sale,0,Marla,5.0
House,11500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,5,For Sale,4,Marla,11.0
Flat,5700000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Sale,2,Marla,7.1
House,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.10216899999999,4,For Rent,4,Marla,8.0
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,1,For Sale,1,Marla,2.8
House,6500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,4,For Sale,4,Marla,4.0
House,8500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,4,For Sale,3,Marla,11.0
House,8500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,3,For Sale,3,Marla,10.0
House,9000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,4,For Sale,4,Marla,5.0
House,6800000,Adiala Road,Rawalpindi,Punjab,33.523393,73.047551,4,For Sale,4,Marla,6.0
House,6000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,6.0
House,5500000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2,For Sale,2,Marla,5.0
House,27000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.500035,73.093929,5,For Sale,5,Marla,10.0
House,39000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,5,For Sale,5,Kanal,1.6
Flat,9200000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.13038399999999,4,For Sale,3,Marla,5.8
Flat,20000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,2,For Rent,2,Kanal,1.8
House,75000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,4,For Rent,4,Marla,12.0
House,95000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,4,For Rent,4,Marla,6.0
House,200000,E-11,Islamabad,Islamabad Capital,33.698135,72.97822,6,For Rent,6,Marla,18.0
House,75000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,4,For Rent,4,Kanal,1.0
House,130000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,5,For Rent,5,Marla,12.0
House,65000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,3,For Rent,3,Marla,12.0
House,65000,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,3,For Rent,3,Marla,14.0
House,35000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,5.0
House,33000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,5.0
House,45000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,7.0
House,42000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,7.0
House,58000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,10.0
House,60000,Eden Gardens,Faisalabad,Punjab,31.425441,73.145077,0,For Rent,0,Marla,10.0
House,34000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,5.0
House,36000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,5.0
House,45000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,7.0
House,42000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,7.0
House,58000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,10.0
House,60000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,0,For Rent,0,Marla,10.0
House,43000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488368,73.09423000000001,6,For Rent,6,Marla,7.0
Flat,17000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.491403000000005,73.097297,2,For Rent,2,Marla,5.0
House,80000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,3,For Rent,3,Marla,8.0
House,16400000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,For Sale,5,Marla,10.0
House,18000000,Bahria Town,Lahore,Punjab,31.368955,74.179244,7,For Sale,5,Marla,10.0
House,16800000,Bahria Town,Lahore,Punjab,31.371391,74.170096,7,For Sale,5,Marla,10.0
House,19500000,Bahria Town,Lahore,Punjab,31.389912,74.190488,7,For Sale,5,Marla,10.0
House,16600000,Bahria Town,Lahore,Punjab,31.365803000000003,74.190116,7,For Sale,5,Marla,10.0
House,17900000,Bahria Town,Lahore,Punjab,31.37679594518,74.17241334915201,7,For Sale,5,Marla,10.0
House,25500000,Bahria Town,Lahore,Punjab,31.378774,74.19031600000001,7,For Sale,5,Marla,11.0
House,22000000,Bahria Town,Lahore,Punjab,31.37108,74.19031600000001,7,For Sale,5,Marla,10.0
House,18200000,Bahria Town,Lahore,Punjab,31.37414,74.18016,7,For Sale,5,Marla,10.0
House,17000000,Bahria Town,Lahore,Punjab,31.37108,74.19031600000001,7,For Sale,5,Marla,10.0
House,16800000,Bahria Town,Lahore,Punjab,31.379287,74.181304,7,For Sale,5,Marla,10.0
House,20000000,Bahria Town,Lahore,Punjab,31.386395,74.18310600000001,7,For Sale,5,Marla,10.0
House,17200000,Bahria Town,Lahore,Punjab,31.387824,74.193242,7,For Sale,5,Marla,10.0
House,11000000,Johar Town,Lahore,Punjab,31.469924,74.267278,0,For Sale,3,Marla,5.0
House,16500000,Johar Town,Lahore,Punjab,31.455867,74.274273,0,For Sale,5,Marla,5.0
House,16500000,Johar Town,Lahore,Punjab,31.461578000000003,74.27002399999999,0,For Sale,5,Marla,5.0
House,12500000,Johar Town,Lahore,Punjab,31.466922,74.26980999999999,0,For Sale,3,Marla,5.0
House,13000000,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,0,For Sale,4,Marla,5.0
House,19500000,Johar Town,Lahore,Punjab,31.469558000000003,74.28139,0,For Sale,4,Marla,8.0
House,45000000,Johar Town,Lahore,Punjab,31.472596000000003,74.274187,0,For Sale,4,Kanal,1.0
House,33000000,Johar Town,Lahore,Punjab,31.461066,74.27881500000001,0,For Sale,5,Marla,10.0
House,33000000,Johar Town,Lahore,Punjab,31.469558000000003,74.28139,0,For Sale,5,Marla,10.0
House,34000000,Johar Town,Lahore,Punjab,31.469558000000003,74.28139,0,For Sale,6,Marla,12.0
